IsCanceled,LeadTime,arrival_date,StaysInWeekendNights,StaysInWeekNights,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests
1,13,2015-08-18,0,2,0,0,A,A,0,No Deposit,Contract,80,2
0,1,2015-08-18,0,2,0,0,A,D,0,No Deposit,Transient,65,0
0,6,2015-08-18,0,3,0,0,A,D,0,No Deposit,Transient,67,0
1,104,2015-08-18,0,3,0,0,A,A,0,No Deposit,Transient,76.5,0
0,10,2015-08-18,0,3,0,0,A,A,0,No Deposit,Transient,81,2
1,135,2015-08-19,0,4,0,0,A,A,0,No Deposit,Transient,55.08,0
0,6,2015-08-19,2,4,0,0,A,A,0,No Deposit,Contract,100.67,2
0,8,2015-08-19,2,5,0,0,A,A,0,No Deposit,Contract,80,2
0,0,2015-08-19,4,9,0,0,A,D,0,No Deposit,Contract,85.92,1
0,0,2015-08-20,0,1,0,0,A,A,0,No Deposit,Contract,114,1
1,118,2015-08-20,0,1,0,0,A,A,0,No Deposit,Transient,63.75,0
0,1,2015-08-20,0,1,0,0,A,A,0,No Deposit,Transient,0,0
0,0,2015-08-20,0,1,0,0,A,A,0,No Deposit,Transient,124,0
0,10,2015-08-20,0,2,0,0,A,A,0,No Deposit,Contract,90,2
0,10,2015-08-20,0,2,0,0,F,F,1,No Deposit,Transient,153,0
1,1,2015-08-20,0,2,0,0,A,A,0,No Deposit,Contract,106,3
0,120,2015-08-20,2,5,0,0,A,D,0,No Deposit,Transient-Party,88.38,4
0,3,2015-08-21,0,1,0,0,A,D,0,No Deposit,Transient,71.25,3
0,22,2015-08-21,0,1,0,0,A,A,2,No Deposit,Transient-Party,75,0
0,22,2015-08-21,0,1,0,0,A,A,1,No Deposit,Transient-Party,75,0
0,10,2015-08-21,0,1,0,0,D,D,0,No Deposit,Transient,0,2
0,2,2015-08-21,0,2,0,0,A,A,0,No Deposit,Contract,106,2
0,4,2015-08-21,0,2,0,0,A,A,0,No Deposit,Contract,106,1
0,2,2015-08-21,0,2,0,0,A,D,0,No Deposit,Contract,123.5,3
0,102,2015-08-21,0,2,0,0,A,A,0,No Deposit,Transient,76.5,1
1,10,2015-08-21,1,2,0,0,F,F,1,No Deposit,Contract,153,2
0,1,2015-08-21,1,2,0,0,A,E,0,No Deposit,Transient,90,0
0,3,2015-08-21,1,2,0,0,A,A,0,No Deposit,Transient,75,1
0,11,2015-08-21,1,2,0,0,A,A,0,No Deposit,Contract,90,0
1,0,2015-08-21,1,2,0,0,A,A,0,No Deposit,Transient,124,0
0,43,2015-08-21,2,2,0,0,A,D,1,No Deposit,Transient-Party,80.25,0
0,2,2015-08-21,2,2,0,0,D,D,0,No Deposit,Transient,79,0
0,43,2015-08-21,2,2,0,0,A,A,1,No Deposit,Transient-Party,61,0
0,151,2015-08-21,2,3,0,0,A,A,0,No Deposit,Transient-Party,76.5,2
0,3,2015-08-22,2,1,0,0,A,D,0,No Deposit,Transient-Party,138.5,1
1,44,2015-08-22,2,1,0,0,A,A,0,No Deposit,Transient-Party,86,0
0,138,2015-08-22,2,1,0,0,A,D,1,No Deposit,Transient-Party,138.5,1
0,138,2015-08-22,2,1,0,0,A,A,0,No Deposit,Transient-Party,47.25,0
0,18,2015-08-22,0,1,0,0,A,A,0,No Deposit,Transient,75,1
0,0,2015-08-22,0,1,0,0,F,F,0,No Deposit,Transient,174,1
0,0,2015-08-22,1,1,0,0,A,A,0,No Deposit,Transient,98,1
0,44,2015-08-22,2,1,0,0,A,A,0,No Deposit,Transient-Party,86,0
0,138,2015-08-22,2,1,0,0,A,A,0,No Deposit,Transient-Party,94.5,0
0,3,2015-08-22,2,1,0,0,A,A,0,No Deposit,Transient-Party,36.25,0
0,103,2015-08-22,2,5,0,0,A,A,0,No Deposit,Transient,55.96,0
0,3,2015-08-23,1,0,0,0,A,A,0,No Deposit,Contract,90,3
0,0,2015-08-23,1,0,0,0,D,A,1,No Deposit,Transient,98,0
0,0,2015-08-23,1,0,0,0,A,A,0,No Deposit,Contract,80,0
0,12,2015-08-23,2,2,0,0,A,B,0,No Deposit,Contract,90,3
0,6,2015-08-23,2,3,0,0,A,D,0,No Deposit,Contract,80,2
0,4,2015-08-24,1,0,0,0,A,A,0,No Deposit,Transient,75,1
0,53,2015-08-24,1,1,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,53,2015-08-24,1,1,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,13,2015-08-24,1,1,0,0,F,F,0,No Deposit,Contract,153,0
0,53,2015-08-24,1,1,0,0,A,D,1,No Deposit,Transient-Party,62,1
0,53,2015-08-24,1,1,0,0,A,A,1,No Deposit,Transient-Party,60,0
0,53,2015-08-24,1,1,0,0,A,A,0,No Deposit,Transient-Party,0,0
0,108,2015-08-24,1,2,0,0,A,A,0,No Deposit,Transient,76.5,1
0,5,2015-08-24,1,3,0,0,A,D,0,No Deposit,Contract,90,2
0,14,2015-08-24,1,3,0,0,A,A,0,No Deposit,Contract,90,1
0,5,2015-08-24,1,3,0,0,A,D,0,No Deposit,Contract,90,2
0,11,2015-08-24,1,5,0,0,A,D,0,No Deposit,Transient,67,0
1,50,2015-08-25,0,4,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,50,2015-08-25,0,4,0,0,A,A,0,No Deposit,Transient-Party,0,0
0,50,2015-08-25,0,4,0,0,A,D,1,No Deposit,Transient-Party,60,0
0,50,2015-08-25,0,4,0,0,A,D,0,No Deposit,Transient-Party,62,0
0,50,2015-08-25,0,4,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,4,2015-08-25,0,4,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,50,2015-08-25,0,4,0,0,A,D,0,No Deposit,Transient-Party,62,0
1,50,2015-08-25,0,4,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,4,2015-08-25,0,4,0,0,A,D,0,No Deposit,Transient-Party,60,0
0,50,2015-08-25,0,4,0,0,A,A,0,No Deposit,Transient-Party,62,0
1,50,2015-08-25,0,4,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,4,2015-08-25,0,4,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,4,2015-08-25,0,1,0,0,A,A,2,No Deposit,Transient,75,0
0,0,2015-08-25,0,1,0,0,A,A,0,No Deposit,Transient,106,0
0,0,2015-08-25,0,2,0,0,A,A,0,No Deposit,Contract,106,2
0,1,2015-08-25,0,2,0,0,F,F,0,No Deposit,Contract,156,2
0,6,2015-08-26,0,1,0,0,A,D,0,No Deposit,Contract,97,2
0,2,2015-08-26,0,1,0,0,A,D,0,No Deposit,Transient,65,0
0,55,2015-08-26,0,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,55,2015-08-26,0,2,0,0,A,D,1,No Deposit,Transient-Party,62,1
0,55,2015-08-26,0,2,0,0,A,A,1,No Deposit,Transient-Party,60,0
0,55,2015-08-26,0,2,0,0,A,E,1,No Deposit,Transient-Party,84,1
0,55,2015-08-26,0,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,55,2015-08-26,0,2,0,0,A,E,1,No Deposit,Transient-Party,84,1
0,7,2015-08-26,0,2,0,0,A,A,0,No Deposit,Contract,90,2
1,118,2015-08-26,0,4,0,0,A,A,0,No Deposit,Transient,58.9,1
1,1,2015-08-27,0,1,0,0,E,E,0,No Deposit,Transient,160,0
0,15,2015-08-27,0,2,0,0,A,A,0,No Deposit,Contract,90,1
0,17,2015-08-27,2,3,0,0,A,D,0,No Deposit,Transient,90,1
0,119,2015-08-27,2,6,0,0,A,A,1,No Deposit,Transient,82.87,1
1,10,2015-08-28,0,1,0,0,A,A,1,No Deposit,Contract,80,1
0,15,2015-08-28,0,1,0,0,B,B,0,No Deposit,Transient,0,4
0,11,2015-08-28,0,2,0,0,A,D,0,No Deposit,Contract,81,2
1,162,2015-08-28,1,2,0,0,A,A,1,No Deposit,Transient,76.5,1
0,1,2015-08-28,1,2,0,0,A,A,0,No Deposit,Contract,106,2
0,4,2015-08-28,2,6,0,0,A,A,0,No Deposit,Transient,75,1
0,17,2015-08-29,0,1,0,0,A,D,0,No Deposit,Transient-Party,90,1
1,15,2015-08-29,1,1,0,0,F,F,0,No Deposit,Contract,153,0
0,145,2015-08-29,2,1,0,0,A,A,0,No Deposit,Transient-Party,94.5,0
0,145,2015-08-29,2,1,0,0,A,A,0,No Deposit,Transient-Party,94.5,0
0,1,2015-08-29,2,1,0,0,A,A,0,No Deposit,Contract,96,0
0,145,2015-08-29,2,1,0,0,A,A,0,No Deposit,Transient-Party,94.5,0
0,0,2015-08-29,2,5,0,0,A,A,0,No Deposit,Transient,99.14,0
1,18,2015-08-29,2,5,0,0,A,A,0,No Deposit,Contract,98.57,2
0,12,2015-08-30,1,0,0,0,D,D,0,No Deposit,Transient,79,0
1,2,2015-08-30,1,0,0,0,A,A,0,No Deposit,Transient-Party,65,1
0,2,2015-08-30,1,0,0,0,A,D,0,No Deposit,Transient-Party,65,2
1,104,2015-08-30,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,104,2015-08-30,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,104,2015-08-30,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,104,2015-08-30,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,104,2015-08-30,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,104,2015-08-30,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,104,2015-08-30,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,104,2015-08-30,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,104,2015-08-30,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,104,2015-08-30,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,104,2015-08-30,2,1,0,0,A,A,0,Non Refund,Transient,90,0
0,145,2015-08-31,1,2,0,0,A,A,0,No Deposit,Transient-Party,80,1
0,0,2015-08-31,1,2,0,0,A,A,0,No Deposit,Transient,65,0
0,7,2015-08-31,1,2,0,0,A,A,0,No Deposit,Transient-Party,60,0
0,145,2015-08-31,1,2,0,0,A,A,0,No Deposit,Transient-Party,80,1
0,145,2015-08-31,1,2,0,0,A,A,0,No Deposit,Transient-Party,80,1
0,145,2015-08-31,1,2,0,0,A,A,0,No Deposit,Transient-Party,80,1
0,0,2015-08-31,1,3,0,0,A,A,0,No Deposit,Transient,0,0
0,5,2015-08-31,1,3,0,0,A,A,0,No Deposit,Transient,105.25,2
1,21,2015-08-31,1,3,0,0,A,A,0,No Deposit,Contract,91.25,1
1,9,2015-08-31,1,4,0,0,A,A,0,No Deposit,Transient,109,2
0,9,2015-08-31,1,4,0,0,A,D,0,No Deposit,Transient,109,2
0,10,2015-08-31,2,5,0,0,A,A,0,No Deposit,Transient,85,0
0,1,2015-09-01,0,1,0,0,A,F,0,No Deposit,Transient,0,1
0,1,2015-09-01,0,1,0,0,A,A,0,No Deposit,Contract,105,0
0,12,2015-09-01,0,4,0,0,E,E,3,No Deposit,Transient,89,1
0,22,2015-09-01,1,5,0,0,A,A,0,No Deposit,Contract,95,2
0,20,2015-09-01,2,5,0,0,B,B,0,No Deposit,Transient-Party,86.4,1
0,24,2015-09-01,2,6,0,0,A,A,1,No Deposit,Transient,53.85,0
0,0,2015-09-01,0,3,0,0,A,F,1,No Deposit,Transient,165,0
0,6,2015-09-02,0,4,0,0,A,D,0,No Deposit,Contract,114.5,2
0,5,2015-09-02,0,1,0,0,A,A,0,No Deposit,Transient,65,0
1,37,2015-09-02,0,1,0,0,A,A,0,No Deposit,Contract,103.5,2
1,21,2015-09-02,0,2,0,0,A,A,0,No Deposit,Transient,105,0
0,5,2015-09-02,0,2,0,0,A,A,0,No Deposit,Transient,65,0
0,0,2015-09-02,0,2,0,0,D,D,0,No Deposit,Contract,105.5,0
0,63,2015-09-02,0,3,0,0,A,B,0,No Deposit,Transient,60,1
1,49,2015-09-02,0,3,0,0,A,A,0,No Deposit,Transient-Party,76.5,0
1,49,2015-09-02,0,3,0,0,A,A,0,No Deposit,Transient-Party,76.5,0
0,16,2015-09-02,0,4,0,0,A,A,0,No Deposit,Transient,105,0
0,19,2015-09-02,0,4,0,0,E,E,0,No Deposit,Transient,83.55,1
0,10,2015-09-03,0,1,0,0,F,F,0,No Deposit,Contract,155,1
0,21,2015-09-03,0,2,0,0,A,A,0,No Deposit,Contract,105,0
1,8,2015-09-03,0,3,0,0,A,D,0,No Deposit,Contract,117.67,2
0,10,2015-09-03,0,3,0,0,A,A,0,No Deposit,Contract,117.67,1
0,0,2015-09-03,0,3,0,0,D,D,0,No Deposit,Contract,121.33,0
0,8,2015-09-03,0,3,0,0,A,D,0,No Deposit,Contract,117.67,2
0,16,2015-09-03,1,3,0,0,A,A,1,No Deposit,Transient,95,0
0,13,2015-09-03,1,3,0,0,A,A,0,No Deposit,Transient,84,1
0,80,2015-09-03,1,3,0,0,A,A,0,No Deposit,Transient,62.83,1
0,28,2015-09-03,2,5,0,0,A,A,0,No Deposit,Contract,90.51,0
0,6,2015-09-03,0,3,0,0,A,A,0,No Deposit,Contract,117.67,2
0,1,2015-09-03,0,3,0,0,D,D,0,No Deposit,Contract,121.33,1
0,0,2015-09-04,0,1,0,0,A,D,1,No Deposit,Transient,143,0
0,63,2015-09-04,0,2,0,0,A,A,0,No Deposit,Transient-Party,116,0
0,63,2015-09-04,0,2,0,0,A,A,1,No Deposit,Transient-Party,80.5,0
0,3,2015-09-04,0,2,0,0,E,E,0,No Deposit,Transient,0,3
0,63,2015-09-04,0,2,0,0,A,A,1,No Deposit,Transient-Party,80.5,0
0,11,2015-09-04,0,2,0,0,A,D,1,No Deposit,Contract,159,1
0,162,2015-09-04,1,2,0,0,A,A,0,No Deposit,Transient-Party,85.17,2
0,9,2015-09-04,1,2,0,0,A,A,0,No Deposit,Transient,124,0
0,39,2015-09-04,2,2,0,0,A,A,0,No Deposit,Transient,85.5,0
0,22,2015-09-04,1,2,0,0,A,A,0,No Deposit,Transient,76.81,0
0,14,2015-09-04,2,3,0,0,D,D,0,No Deposit,Transient,78.54,1
0,22,2015-09-04,2,4,0,0,A,E,1,No Deposit,Contract,122.5,3
0,10,2015-09-05,0,1,0,0,A,A,0,No Deposit,Group,85,1
1,65,2015-09-05,1,1,0,0,A,A,0,Non Refund,Transient,62,0
1,65,2015-09-05,1,1,0,0,A,A,0,Non Refund,Transient,62,0
1,65,2015-09-05,1,1,0,0,A,A,0,Non Refund,Transient,62,0
1,65,2015-09-05,1,1,0,0,A,A,0,Non Refund,Transient,62,0
1,65,2015-09-05,1,1,0,0,A,A,0,Non Refund,Transient,62,0
1,65,2015-09-05,1,1,0,0,A,A,0,Non Refund,Transient,62,0
1,65,2015-09-05,1,1,0,0,A,A,0,Non Refund,Transient,62,0
0,18,2015-09-05,1,1,0,0,A,D,0,No Deposit,Transient,80.85,1
1,65,2015-09-05,1,1,0,0,A,A,0,Non Refund,Transient,62,0
1,65,2015-09-05,1,1,0,0,A,A,0,Non Refund,Transient,62,0
1,65,2015-09-05,1,1,0,0,A,A,0,Non Refund,Transient,62,0
0,21,2015-09-05,2,1,0,0,A,A,0,No Deposit,Transient,95,0
0,16,2015-09-05,2,1,0,0,F,F,0,No Deposit,Contract,165,3
0,32,2015-09-05,2,1,0,0,A,D,0,No Deposit,Contract,94.5,3
1,61,2015-09-05,2,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,61,2015-09-05,2,2,0,0,A,D,1,No Deposit,Transient-Party,62,0
0,61,2015-09-05,2,2,0,0,A,D,1,No Deposit,Transient-Party,60,0
1,61,2015-09-05,2,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
1,61,2015-09-05,2,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
1,61,2015-09-05,2,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,3,2015-09-05,2,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
1,3,2015-09-05,2,2,0,0,A,A,1,No Deposit,Transient-Party,0,0
0,2,2015-09-05,2,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
1,61,2015-09-05,2,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
1,61,2015-09-05,2,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
1,61,2015-09-05,2,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
1,61,2015-09-05,2,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
1,61,2015-09-05,2,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
1,14,2015-09-05,2,5,0,0,A,A,1,No Deposit,Transient,113.14,3
1,61,2015-09-05,2,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,55,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,75,0
0,63,2015-09-06,1,0,0,0,A,G,0,No Deposit,Transient,89.25,0
0,55,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,75,0
0,55,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,75,0
1,1,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,75,0
0,55,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,75,0
0,55,2015-09-06,2,0,0,0,A,D,0,No Deposit,Transient-Party,75,0
0,55,2015-09-06,2,0,0,0,A,D,0,No Deposit,Transient-Party,75,0
0,55,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,75,0
0,55,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,75,0
1,55,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,75,0
1,1,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,6,0
0,55,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,75,0
0,55,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,75,0
0,55,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,75,0
0,55,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,75,0
0,55,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,75,0
0,55,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,75,0
0,55,2015-09-06,2,0,0,0,A,A,0,No Deposit,Transient-Party,75,0
0,55,2015-09-06,2,0,0,0,A,D,0,No Deposit,Transient-Party,75,0
0,67,2015-09-06,2,2,0,0,D,D,0,No Deposit,Transient,80,1
0,67,2015-09-06,2,2,0,0,D,D,0,No Deposit,Transient,80,1
1,28,2015-09-07,1,0,0,0,A,A,0,No Deposit,Transient,79.25,1
1,7,2015-09-07,1,0,0,0,A,A,0,No Deposit,Contract,124,1
0,0,2015-09-07,1,1,0,0,A,A,0,No Deposit,Contract,133.5,1
0,9,2015-09-07,1,1,0,0,A,A,0,No Deposit,Group,91.6,0
0,52,2015-09-07,1,1,0,0,A,A,0,No Deposit,Transient,72.76,2
0,14,2015-09-07,1,2,0,0,A,D,0,No Deposit,Contract,111.33,1
0,0,2015-09-07,1,2,0,0,A,A,0,No Deposit,Transient,65,0
0,9,2015-09-07,1,2,0,0,A,G,0,No Deposit,Transient,161.33,0
0,0,2015-09-07,1,2,0,0,A,A,0,No Deposit,Transient,148.67,0
0,5,2015-09-07,1,2,0,0,A,A,0,No Deposit,Transient,78.03,0
0,18,2015-09-07,1,3,0,0,A,A,0,No Deposit,Contract,123.5,0
0,0,2015-09-07,1,3,0,0,A,A,1,No Deposit,Transient,115.8,0
0,14,2015-09-07,1,3,0,0,A,A,0,No Deposit,Contract,109.75,1
1,3,2015-09-07,1,1,0,0,A,A,0,No Deposit,Contract,123.5,2
0,14,2015-09-07,1,3,0,0,A,A,0,No Deposit,Contract,109.75,2
0,10,2015-09-07,1,4,0,0,A,A,0,No Deposit,Transient,76.08,1
0,0,2015-09-07,1,4,0,0,A,K,2,No Deposit,Transient,0,1
1,9,2015-09-07,1,4,0,0,A,A,0,No Deposit,Transient,116.04,0
0,14,2015-09-07,1,5,0,0,F,F,0,No Deposit,Contract,166,3
0,13,2015-09-07,3,6,0,0,A,A,0,No Deposit,Transient,112.33,1
0,0,2015-09-08,0,1,0,0,A,A,0,No Deposit,Transient,124,0
0,0,2015-09-08,0,1,0,0,A,A,0,No Deposit,Contract,91.2,0
0,8,2015-09-08,0,3,0,0,D,D,0,No Deposit,Transient,87.78,1
0,7,2015-09-08,0,3,0,0,A,A,0,No Deposit,Transient,95,0
0,0,2015-09-08,0,3,0,0,A,A,0,No Deposit,Contract,142.67,1
0,5,2015-09-08,0,4,0,0,A,A,1,No Deposit,Contract,114,2
0,0,2015-09-08,0,5,0,0,A,A,0,No Deposit,Contract,146.4,2
0,7,2015-09-08,2,5,0,0,A,A,0,No Deposit,Contract,111.71,2
0,15,2015-09-08,2,5,0,0,A,A,0,No Deposit,Transient,111.71,0
0,4,2015-09-08,2,6,0,0,A,A,0,No Deposit,Transient,132.13,0
0,1,2015-09-09,0,2,0,0,A,A,0,No Deposit,Transient,115,1
1,86,2015-09-09,0,2,0,0,A,A,0,No Deposit,Transient-Party,110,0
0,2,2015-09-09,0,1,0,0,A,A,0,No Deposit,Transient,65,0
0,12,2015-09-09,0,2,0,0,A,A,0,No Deposit,Transient,80.85,2
1,86,2015-09-09,0,2,0,0,A,A,0,No Deposit,Transient-Party,110,0
1,86,2015-09-09,0,2,0,0,A,A,0,No Deposit,Transient-Party,110,0
0,69,2015-09-09,0,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,69,2015-09-09,0,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,15,2015-09-09,0,2,0,0,A,A,0,No Deposit,Transient,105,1
0,69,2015-09-09,0,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
1,1,2015-09-09,0,2,0,0,A,D,0,No Deposit,Transient,142,1
1,86,2015-09-09,0,2,0,0,A,D,0,No Deposit,Transient-Party,100,0
0,69,2015-09-09,0,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,69,2015-09-09,0,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,69,2015-09-09,0,2,0,0,A,A,0,No Deposit,Transient-Party,62,0
0,86,2015-09-09,0,2,0,0,A,D,0,No Deposit,Transient-Party,100,0
0,86,2015-09-09,0,2,0,0,A,A,0,No Deposit,Transient-Party,100,0
0,86,2015-09-09,0,3,0,0,A,A,1,No Deposit,Transient-Party,100,0
0,15,2015-09-09,0,4,0,0,A,A,0,No Deposit,Transient,116.75,1
0,8,2015-09-09,0,4,0,0,A,A,0,No Deposit,Transient,54.75,0
0,1,2015-09-09,0,2,0,0,A,D,0,No Deposit,Transient-Party,90,0
1,6,2015-09-10,0,1,0,0,A,A,0,No Deposit,Transient,111.6,0
1,44,2015-09-10,0,2,0,0,A,A,0,Non Refund,Transient,126,0
1,44,2015-09-10,0,2,0,0,A,A,0,Non Refund,Transient,126,0
1,44,2015-09-10,0,2,0,0,A,A,0,Non Refund,Transient,126,0
1,44,2015-09-10,0,2,0,0,A,A,0,Non Refund,Transient,126,0
1,44,2015-09-10,0,2,0,0,A,A,0,Non Refund,Transient,126,0
1,44,2015-09-10,0,2,0,0,A,A,0,Non Refund,Transient,126,0
1,44,2015-09-10,0,2,0,0,A,A,0,Non Refund,Transient,126,0
0,3,2015-09-10,2,5,0,0,A,A,0,No Deposit,Contract,137.29,2
0,3,2015-09-10,1,3,0,0,A,A,0,No Deposit,Contract,126.25,2
1,21,2015-09-10,1,3,0,0,A,A,0,No Deposit,Transient,58.65,1
0,9,2015-09-10,1,3,0,0,D,D,0,No Deposit,Transient,63.75,0
0,168,2015-09-11,0,2,0,0,A,D,1,No Deposit,Transient-Party,0,0
0,148,2015-09-11,0,2,0,0,A,D,0,No Deposit,Transient-Party,93.5,1
0,48,2015-09-11,1,2,0,0,A,A,0,No Deposit,Transient-Party,60,0
0,168,2015-09-11,1,2,0,0,A,A,1,No Deposit,Transient-Party,56.67,0
0,48,2015-09-11,1,2,0,0,A,A,2,No Deposit,Transient-Party,50,0
0,48,2015-09-11,1,2,0,0,A,D,0,No Deposit,Transient-Party,60,0
1,48,2015-09-11,1,2,0,0,A,A,0,No Deposit,Transient-Party,90,0
0,72,2015-09-11,0,2,0,0,A,D,1,No Deposit,Transient-Party,98,0
0,168,2015-09-11,0,2,0,0,A,A,1,No Deposit,Transient-Party,50,0
0,168,2015-09-11,0,2,0,0,A,B,1,No Deposit,Transient-Party,50,0
0,168,2015-09-11,0,2,0,0,A,A,0,No Deposit,Transient-Party,60,0
0,168,2015-09-11,0,2,0,0,A,A,0,No Deposit,Transient-Party,60,0
0,168,2015-09-11,0,2,0,0,A,A,1,No Deposit,Transient-Party,50,0
0,11,2015-09-11,0,2,0,0,A,D,3,No Deposit,Transient,100,0
0,0,2015-09-11,0,2,0,0,A,D,0,No Deposit,Transient,100,0
1,72,2015-09-11,0,2,0,0,A,A,0,No Deposit,Transient-Party,126,0
0,168,2015-09-11,0,2,0,0,A,A,1,No Deposit,Transient-Party,50,0
0,168,2015-09-11,0,2,0,0,A,A,0,No Deposit,Transient-Party,60,0
0,168,2015-09-11,0,2,0,0,A,E,0,No Deposit,Transient-Party,60,0
0,168,2015-09-11,0,2,0,0,A,A,1,No Deposit,Transient-Party,50,0
0,168,2015-09-11,0,2,0,0,A,A,1,No Deposit,Transient-Party,50,0
0,16,2015-09-11,0,2,0,0,A,A,0,No Deposit,Transient,100,0
0,175,2015-09-11,2,2,0,0,A,D,0,No Deposit,Transient,93.5,2
0,168,2015-09-11,0,2,0,0,A,A,1,No Deposit,Transient-Party,50,0
0,168,2015-09-11,0,2,0,0,A,A,0,No Deposit,Transient-Party,60,0
0,2,2015-09-11,0,2,0,0,A,A,0,No Deposit,Transient,100,0
0,48,2015-09-11,0,1,0,0,A,D,0,No Deposit,Transient-Party,104,0
1,87,2015-09-11,0,1,0,0,A,A,0,No Deposit,Transient-Party,100,0
1,87,2015-09-11,0,1,0,0,A,A,0,No Deposit,Transient-Party,100,0
0,48,2015-09-11,0,1,0,0,A,A,0,No Deposit,Transient-Party,80,0
0,11,2015-09-11,0,1,0,0,A,A,0,No Deposit,Contract,95,2
0,13,2015-09-11,0,1,0,0,A,A,0,No Deposit,Transient,95,1
1,17,2015-09-11,0,1,0,0,A,A,0,No Deposit,Transient,76.81,1
0,48,2015-09-11,0,1,0,0,A,D,0,No Deposit,Transient-Party,80,0
0,72,2015-09-11,0,2,0,0,A,D,1,No Deposit,Transient-Party,98,0
0,168,2015-09-11,0,2,0,0,A,A,1,No Deposit,Transient-Party,50,0
1,168,2015-09-11,0,2,0,0,A,A,0,No Deposit,Transient-Party,60,0
1,87,2015-09-11,0,2,0,0,A,A,0,Non Refund,Transient,100,0
0,148,2015-09-11,0,2,0,0,A,A,0,No Deposit,Transient-Party,93.5,1
0,168,2015-09-11,0,2,0,0,A,D,1,No Deposit,Transient-Party,50,0
0,168,2015-09-11,0,2,0,0,A,A,0,No Deposit,Transient-Party,60,0
0,10,2015-09-11,0,2,0,0,A,A,0,No Deposit,Contract,128.5,2
1,87,2015-09-11,0,2,0,0,A,A,0,Non Refund,Transient,100,0
0,29,2015-09-12,0,1,0,0,A,A,0,No Deposit,Transient,76.5,0
0,26,2015-09-12,1,1,0,0,A,A,0,No Deposit,Contract,133.5,2
0,4,2015-09-12,1,1,0,0,A,D,0,No Deposit,Contract,128.5,2
1,65,2015-09-12,2,1,0,0,A,A,0,Non Refund,Transient,86,0
1,65,2015-09-12,2,1,0,0,A,A,0,Non Refund,Transient,86,0
0,26,2015-09-12,2,1,0,0,A,A,0,No Deposit,Contract,124,3
1,65,2015-09-12,2,1,0,0,A,A,0,Non Refund,Transient,86,0
